RulerID	Name	Personal Name	Wikipedia	Epithet	Notes
286	William I the Conqueror	House of Normandy	https://en.wikipedia.org/wiki/William_the_Conqueror	the Conqueror	
287	William II	House of Normandy	https://en.wikipedia.org/wiki/William_II_of_England	William Rufus	
288	Henry I of England	House of Normandy	https://en.wikipedia.org/wiki/Henry_I_of_England	Henry Beauclerc	
289	Stephen	House of Blois	https://en.wikipedia.org/wiki/Stephen,_King_of_England		
290	Henry II Plantagenet	House of Plantagenet	https://en.wikipedia.org/wiki/Henry_II_of_England	Henry Curtmantle	
291	Richard I	House of Plantagenet	https://en.wikipedia.org/wiki/Richard_I_of_England	the Lionheart	
292	John	House of Plantagenet	https://en.wikipedia.org/wiki/John,_King_of_England	John Lackland	
293	Henry III	House of Plantagenet	https://en.wikipedia.org/wiki/Henry_III_of_England		
294	Edward I	House of Plantagenet	https://en.wikipedia.org/wiki/Edward_I_of_England	Edward Longshanks	
295	Edward II	House of Plantagenet	https://en.wikipedia.org/wiki/Edward_II_of_England		
296	Edward III	House of Plantagenet	https://en.wikipedia.org/wiki/Edward_III_of_England		
297	Richard II	House of Plantagenet	https://en.wikipedia.org/wiki/Richard_II_of_England		
298	Henry IV	House of Lancaster	https://en.wikipedia.org/wiki/Henry_IV_of_England		
299	Henry V	House of Lancaster	https://en.wikipedia.org/wiki/Henry_V_of_England		
300	Henry VI	House of Lancaster	https://en.wikipedia.org/wiki/Henry_VI_of_England		
301	Edward IV	House of York	https://en.wikipedia.org/wiki/Edward_IV_of_England		
302	Edward V	House of York	https://en.wikipedia.org/wiki/Edward_V_of_England		
303	Richard III	House of York	https://en.wikipedia.org/wiki/Richard_III_of_England		
304	Henry VII	House of Tudor	https://en.wikipedia.org/wiki/Henry_VII_of_England		
305	Henry VIII	House of Tudor	https://en.wikipedia.org/wiki/Henry_VIII_of_England		
306	Edward VI	House of Tudor	https://en.wikipedia.org/wiki/Edward_VI_of_England		
307	Mary I	House of Tudor	https://en.wikipedia.org/wiki/Mary_I_of_England	Bloody Mary	
308	Elizabeth I	House of Tudor	https://en.wikipedia.org/wiki/Elizabeth_I_of_England	The Virgin Queen	
309	James I	House of Stuart	https://en.wikipedia.org/wiki/James_VI_and_I		
310	Charles I	Stuart	https://en.wikipedia.org/wiki/Charles_I_of_England		
311	Charles II	Stuart	https://en.wikipedia.org/wiki/Charles_II_of_England	The Merry Monarch	
312	James II	Stuart	https://en.wikipedia.org/wiki/James_II_of_England		
313	William III and Mary II	Stuart	https://en.wikipedia.org/wiki/William_III_of_England		
314	Anne	Stuart	https://en.wikipedia.org/wiki/Anne,_Queen_of_Great_Britain		
315	George I	Hanover	https://en.wikipedia.org/wiki/George_I_of_Great_Britain		
316	George II	Hanover	https://en.wikipedia.org/wiki/George_II_of_Great_Britain		
317	George III	Hanover	https://en.wikipedia.org/wiki/George_III_of_the_United_Kingdom	Mad King George	
318	George IV	Hanover	https://en.wikipedia.org/wiki/George_IV_of_the_United_Kingdom		
319	William IV	Hanover	https://en.wikipedia.org/wiki/William_IV_of_the_United_Kingdom		
320	Victoria	Hanover	https://en.wikipedia.org/wiki/Queen_Victoria		
321	Edward VII	House of Saxe-Coburg and Gotha	https://en.wikipedia.org/wiki/Edward_VII		
322	George V	Windsor	https://en.wikipedia.org/wiki/George_V		
323	Edward VIII	Windsor	https://en.wikipedia.org/wiki/Edward_VIII		
324	George VI	Windsor	https://en.wikipedia.org/wiki/George_VI		
325	Elizabeth II	Windsor	https://en.wikipedia.org/wiki/Elizabeth_II		
326	Charles III	Windsor	https://en.wikipedia.org/wiki/Charles_III		
327	George Washington		https://en.wikipedia.org/wiki/George_Washington		
328	John Adams		https://en.wikipedia.org/wiki/John_Adams		
329	Thomas Jefferson		https://en.wikipedia.org/wiki/Thomas_Jefferson		
330	James Madison		https://en.wikipedia.org/wiki/James_Madison		
331	James Monroe		https://en.wikipedia.org/wiki/James_Monroe		
332	John Quincy Adams		https://en.wikipedia.org/wiki/John_Quincy_Adams		
333	Andrew Jackson		https://en.wikipedia.org/wiki/Andrew_Jackson		
334	Martin Van Buren		https://en.wikipedia.org/wiki/Martin_Van_Buren		
335	William Henry Harrison		https://en.wikipedia.org/wiki/William_Henry_Harrison		
336	John Tyler		https://en.wikipedia.org/wiki/John_Tyler		
337	James K. Polk		https://en.wikipedia.org/wiki/James_K._Polk		
338	Zachary Taylor		https://en.wikipedia.org/wiki/Zachary_Taylor		
339	Millard Fillmore		https://en.wikipedia.org/wiki/Millard_Fillmore		
340	Franklin Pierce		https://en.wikipedia.org/wiki/Franklin_Pierce		
341	James Buchanan		https://en.wikipedia.org/wiki/James_Buchanan		
342	Abraham Lincoln		https://en.wikipedia.org/wiki/Abraham_Lincoln		
343	Andrew Johnson		https://en.wikipedia.org/wiki/Andrew_Johnson		
344	Ulysses S. Grant		https://en.wikipedia.org/wiki/Ulysses_S._Grant		
345	Rutherford Birchard Hayes		https://en.wikipedia.org/wiki/Rutherford_B._Hayes		
346	James A. Garfield		https://en.wikipedia.org/wiki/James_A._Garfield		
347	Chester A. Arthur		https://en.wikipedia.org/wiki/Chester_A._Arthur		
348	Grover Cleveland		https://en.wikipedia.org/wiki/Grover_Cleveland		
349	Benjamin Harrison		https://en.wikipedia.org/wiki/Benjamin_Harrison		
350	William McKinley		https://en.wikipedia.org/wiki/William_McKinley		
351	Theodore Roosevelt		https://en.wikipedia.org/wiki/Theodore_Roosevelt		
352	William H. Taft		https://en.wikipedia.org/wiki/William_Howard_Taft		
353	Woodrow Wilson		https://en.wikipedia.org/wiki/Woodrow_Wilson		
354	Warren G. Harding		https://en.wikipedia.org/wiki/Warren_G._Harding		
355	Calvin Coolidge		https://en.wikipedia.org/wiki/Calvin_Coolidge		
356	Herbert Hoover 		https://en.wikipedia.org/wiki/Herbert_Hoover		
357	Franklin D. Roosevelt 		https://en.wikipedia.org/wiki/Franklin_D._Roosevelt		
358	Harry S. Truman		https://en.wikipedia.org/wiki/Harry_S._Truman		
359	Dwight D. Eisenhower 		https://en.wikipedia.org/wiki/Dwight_D._Eisenhower		
360	John F. Kennedy		https://en.wikipedia.org/wiki/John_F._Kennedy		
361	Lyndon B. Johnson		https://en.wikipedia.org/wiki/Lyndon_B._Johnson		
362	Richard M. Nixon 		https://en.wikipedia.org/wiki/Richard_Nixon		
363	Gerald R. Ford 		https://en.wikipedia.org/wiki/Gerald_Ford		
364	Jimmy Carter 		https://en.wikipedia.org/wiki/Jimmy_Carter		
365	Ronald Reagan 		https://en.wikipedia.org/wiki/Ronald_Reagan		
366	George Bush 		https://en.wikipedia.org/wiki/George_H._W._Bush		
367	Bill Clinton 		https://en.wikipedia.org/wiki/Bill_Clinton		
368	George W. Bush 		https://en.wikipedia.org/wiki/George_W._Bush		
369	Barack Obama 		https://en.wikipedia.org/wiki/Barack_Obama		
370	Donald J. Trump 		https://en.wikipedia.org/wiki/Donald_Trump		
371	Joseph R. Biden 		https://en.wikipedia.org/wiki/Joe_Biden		
372	Robert Walpole	Whig	https://en.wikipedia.org/wiki/Robert_Walpole		
373	Spencer Compton	Whig	https://en.wikipedia.org/wiki/Spencer_Compton,_1st_Earl_of_Wilmington		
374	Henry Pelham	Whig	https://en.wikipedia.org/wiki/Henry_Pelham		
375	Thomas Pelham-Holles	Whig	https://en.wikipedia.org/wiki/Thomas_Pelham-Holles,_1st_Duke_of_Newcastle		
376	William Cavendish	Whig	https://en.wikipedia.org/wiki/William_Cavendish,_4th_Duke_of_Devonshire		
377	John Stuart	Tory	https://en.wikipedia.org/wiki/John_Stuart,_3rd_Earl_of_Bute		
378	George Grenville	Whig	https://en.wikipedia.org/wiki/George_Grenville		
379	Charles Watson Wentworth	Whig	https://en.wikipedia.org/wiki/Charles_Watson-Wentworth,_2nd_Marquess_of_Rockingham		
380	William Pitt, the Elder	Whig	https://en.wikipedia.org/wiki/William_Pitt,_1st_Earl_of_Chatham		
381	Augustus Henry Fitzroy	Whig	https://en.wikipedia.org/wiki/Augustus_FitzRoy,_3rd_Duke_of_Grafton		
382	Frederick North	Tory	https://en.wikipedia.org/wiki/Frederick_North,_Lord_North		
383	William Petty-Fitzmaurice	Whig	https://en.wikipedia.org/wiki/William_Petty,_2nd_Earl_of_Shelburne		
384	William Henry Cavendish-Bentinck	Tory	https://en.wikipedia.org/wiki/William_Cavendish-Bentinck,_3rd_Duke_of_Portland		
385	William Pitt, the Younger	Tory	https://en.wikipedia.org/wiki/William_Pitt_the_Younger		
386	Henry Addington	Tory	https://en.wikipedia.org/wiki/Henry_Addington		
387	William Wyndham Grenville	Whig	https://en.wikipedia.org/wiki/William_Grenville,_1st_Baron_Grenville		
388	Spencer Perceval	Tory	https://en.wikipedia.org/wiki/Spencer_Perceval		
389	Robert Banks Jenkinson	Tory	https://en.wikipedia.org/wiki/Robert_Jenkinson,_2nd_Earl_of_Liverpool		
390	George Canning	Tory	https://en.wikipedia.org/wiki/George_Canning		
391	Frederick John Robinson	Tory	https://en.wikipedia.org/wiki/Frederick_John_Robinson,_1st_Viscount_Goderich		
392	Arthur Wellesley	Tory	https://en.wikipedia.org/wiki/Arthur_Wellesley,_1st_Duke_of_Wellington		
393	Charles Grey	Whig	https://en.wikipedia.org/wiki/Charles_Grey,_2nd_Earl_Grey		
394	William Lamb	Whig	https://en.wikipedia.org/wiki/William_Lamb,_2nd_Viscount_Melbourne		
395	Robert Peel	Conservative	https://en.wikipedia.org/wiki/Robert_Peel		
396	John Russell	Whig/ Liberal	https://en.wikipedia.org/wiki/John_Russell,_1st_Earl_Russell		
397	Edward Geoffrey Stanley	Conservative	https://en.wikipedia.org/wiki/Edward_Smith-Stanley,_14th_Earl_of_Derby		
398	George Hamilton-Gordon	Tory, Conservative	https://en.wikipedia.org/wiki/George_Hamilton-Gordon,_4th_Earl_of_Aberdeen		
399	Henry John Temple	Liberal	https://en.wikipedia.org/wiki/Henry_John_Temple,_3rd_Viscount_Palmerston		
400	Benjamin Disraeli	Conservative	https://en.wikipedia.org/wiki/Benjamin_Disraeli		
401	William Ewart Gladstone	Liberal	https://en.wikipedia.org/wiki/William_Ewart_Gladstone		
402	Robert Cecil	Conservative	https://en.wikipedia.org/wiki/Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury		
403	Archibald Philip Primrose	Liberal	https://en.wikipedia.org/wiki/Archibald_Primrose,_5th_Earl_of_Rosebery		
435	Arthur James Balfour	Conservative	https://en.wikipedia.org/wiki/Arthur_Balfour		
404	Henry Campbell-Bannerman	Liberal	https://en.wikipedia.org/wiki/Henry_Campbell-Bannerman		
405	H.H. Asquith	Liberal	https://en.wikipedia.org/wiki/H._H._Asquith		
406	David Lloyd George	Liberal	https://en.wikipedia.org/wiki/David_Lloyd_George		
407	Andrew Bonar Law	Conservative	https://en.wikipedia.org/wiki/Andrew_Bonar_Law		
408	Stanley Baldwin	Conservative	https://en.wikipedia.org/wiki/Stanley_Baldwin		
409	Ramsay Macdonald	Labour	https://en.wikipedia.org/wiki/Ramsay_MacDonald		
410	Neville Chamberlain	Conservative	https://en.wikipedia.org/wiki/Neville_Chamberlain		
411	Winston Churchill	Conservative	https://en.wikipedia.org/wiki/Winston_Churchill		
412	Clement Attlee	Labour	https://en.wikipedia.org/wiki/Clement_Attlee		
413	Anthony Eden	Conservative	https://en.wikipedia.org/wiki/Anthony_Eden		
414	Harold Macmillan	Conservative	https://en.wikipedia.org/wiki/Harold_Macmillan		
415	Alec Douglas-Home	Conservative	https://en.wikipedia.org/wiki/Alec_Douglas-Home		
416	Harold Wilson	Labour	https://en.wikipedia.org/wiki/Harold_Wilson		
417	Edward Heath	Conservative	https://en.wikipedia.org/wiki/Edward_Heath		
418	James Callaghan	Labour	https://en.wikipedia.org/wiki/James_Callaghan		
419	Margaret Thatcher	Conservative	https://en.wikipedia.org/wiki/Margaret_Thatcher		
420	John Major	Conservative	https://en.wikipedia.org/wiki/John_Major		
421	Tony Blair	Labour	https://en.wikipedia.org/wiki/Tony_Blair		
422	Gordon Brown	Labour	https://en.wikipedia.org/wiki/Gordon_Brown		
423	David Cameron	Conservative	https://en.wikipedia.org/wiki/David_Cameron		
424	Theresa May	Conservative	https://en.wikipedia.org/wiki/Theresa_May		
425	Boris Johnson	Conservative	https://en.wikipedia.org/wiki/Boris_Johnson		
426	Liz Truss	Conservative	https://en.wikipedia.org/wiki/Liz_Truss		
427	Rishi Sunak	Conservative	https://en.wikipedia.org/wiki/Rishi_Sunak		
825	Clovis I	Merovingian	https://en.wikipedia.org/wiki/Clovis_I		
826	Chlothar I	Merovingian	https://en.wikipedia.org/wiki/Chlothar_I		
827	Chilperic I	Merovingian	https://en.wikipedia.org/wiki/Chilperic_I		
828	Chlothar II	Merovingian	https://en.wikipedia.org/wiki/Chlothar_II		
829	Dagobert I	Merovingian	https://en.wikipedia.org/wiki/Dagobert_I		
830	Childeric III	Merovingian	https://en.wikipedia.org/wiki/Childeric_III		
428	Pepin	Carolingian	https://en.wikipedia.org/wiki/Pippin_III	the Short	
429	Carloman	Carolingian	https://en.wikipedia.org/wiki/Carloman		
430	Charlemagne	Carolingian	https://en.wikipedia.org/wiki/Charlemagne		
431	Louis I	Carolingian	https://en.wikipedia.org/wiki/Louis_the_Pious	the Pious	
432	Lothair I	Carolingian	https://en.wikipedia.org/wiki/Lothair_I		
433	Louis II	Carolingian	https://www.wikiwand.com/en/articles/Louis_II_of_Italy	the German	
434	Charles II	Carolingian	https://en.wikipedia.org/wiki/Charles_the_Bald	the Bald	
436	Charles III	Carolingian	https://en.wikipedia.org/wiki/Charles_the_Fat	the Fat	
437	Louis II	Carolingian		the Stammerer	
438	Louis III (king of the West Franks)	Carolingian	https://en.wikipedia.org/wiki/Louis_III_of_France		
439	Carloman II	Carolingian	https://en.wikipedia.org/wiki/Carloman_II		
440	Arnulf	Carolingian	https://en.wikipedia.org/wiki/Arnulf_of_Carinthia		
441	Eudes	Carolingian			
442	Charles III	Carolingian	https://en.wikipedia.org/wiki/Charles_the_Simple	the Simple	
443	Louis IV	Carolingian	https://en.wikipedia.org/wiki/Louis_the_Child	the Child	
444	Robert I	Robertian	https://en.wikipedia.org/wiki/Robert_I_of_France		
445	Rudolf	Burgundian	https://en.wikipedia.org/wiki/Rudolph_of_France		
446	Louis IV d'Outremer	Carolingian	https://en.wikipedia.org/wiki/Louis_IV_of_France		
447	Lothar	Carolingian	https://en.wikipedia.org/wiki/Lothair_of_France		
448	Louis V	Carolingian	https://en.wikipedia.org/wiki/Louis_V_of_France		
449	Hugh Capet	Capet	https://en.wikipedia.org/wiki/Hugh_Capet		
450	Robert II	Capet	https://en.wikipedia.org/wiki/Robert_II_of_France	the Pious	
451	Henry I of France	Capet	https://en.wikipedia.org/wiki/Henry_I_of_France		
452	Philip I	Capet	https://en.wikipedia.org/wiki/Philip_I_of_France		
453	Louis VI	Capet	https://en.wikipedia.org/wiki/Louis_VI_of_France		
454	Louis VII	Capet	https://en.wikipedia.org/wiki/Louis_VII_of_France		
455	Philip II	Capet	https://en.wikipedia.org/wiki/Philip_II_of_France	Philippe Auguste	
456	Louis VIII	Capet	https://en.wikipedia.org/wiki/Louis_VIII_of_France		
457	Louis IX	Capet	https://en.wikipedia.org/wiki/Louis_IX_of_France	(St. Louis)	
458	Philip III	Capet	https://en.wikipedia.org/wiki/Philip_III_of_France	The Bold	
459	Philip IV	Capet	https://en.wikipedia.org/wiki/Philip_IV_of_France	The Fair	
460	Louis X	Capet	https://en.wikipedia.org/wiki/Louis_X_of_France	The Quarrelsome	
461	John I	Capet	https://en.wikipedia.org/wiki/John_I_of_France	the Posthumous	
462	Philip V	Capet	https://en.wikipedia.org/wiki/Philip_V_of_France	the Tall	
463	Charles IV of France	Capet	https://en.wikipedia.org/wiki/Charles_IV_of_France	the Fair	
464	Philip VI	Valois			
465	John II, the Good	Valois	https://en.wikipedia.org/wiki/John_II_the_Good		
466	Charles V of France	Valois	https://en.wikipedia.org/wiki/Charles_V_of_France		
467	Charles VI of France	Valois	https://en.wikipedia.org/wiki/Charles_VI_of_France		
468	Charles VII of France	Valois	https://en.wikipedia.org/wiki/Charles_VII_of_France		
469	Louis XI	Valois			
470	Charles VIII	Valois			
471	Louis XII	Valois-Orléans			
472	Francis I of France	Valois-Angoulême	https://en.wikipedia.org/wiki/Francis_I_of_France		
473	Henri II	Valois-Angoulême			
474	Francis II of France	Valois-Angoulême	https://en.wikipedia.org/wiki/Francis_II_of_France		
475	Charles IX	Valois-Angoulême			
476	Henri III	Valois-Angoulême			
477	Henri IV	Bourbon			
478	Louis XIII	Bourbon			
479	Louis XIV	Bourbon			
480	Louis XV	Bourbon			
481	Louis XVI	Bourbon			
482	Louis (XVII)	Bourbon			
487	National Convention				
488	Directory				
483	Consulate (Napoleon Bonaparte)	Bonaparte			
490	Napoleon I (Napoleon Bonaparte)	Bonaparte			1804–14, 1815
491	Napoleon (II)	Bonaparte			
484	Louis XVIII	Bourbon			1814, 1815-24
485	Charles X	Bourbon			
486	Louis-Philippe				
492	Louis-Napoléon Bonaparte				
493	Adolphe Thiers				
494	Patrice de Mac-Mahon				
495	Jules Grévy				
496	Sadi Carnot				
497	Jean Casimir-Périer				
498	Félix Faure				
499	Émile Loubet				
500	Armand Fallières				
501	Raymond Poincaré				
502	Paul Deschanel				
503	Alexandre Millerand				
504	Gaston Doumergue				
505	Paul Doumer				
506	Albert Lebrun				
507	Philippe Pétain				
489	Provisional government				
508	Vincent Auriol				
509	René Coty				
510	Charles de Gaulle				
511	Georges Pompidou				
512	Valéry Giscard d'Estaing				
513	François Mitterrand				
514	Jacques Chirac				
515	Nicolas Sarkozy				
516	François Hollande				
517	Emmanuel Macron				
518	Anastasius I	-	https://en.wikipedia.org/wiki/Anastasius_I_Dicorus		
519	Justin I	Justinid	https://en.wikipedia.org/wiki/Justin_I		
520	Justinian I	Justinid	https://en.wikipedia.org/wiki/Justinian_I	the Great	
521	Justin II	Justinid	https://en.wikipedia.org/wiki/Justin_II		
936	Tiberius II	Justinid	https://en.wikipedia.org/wiki/Tiberius_II_Constantine	Constantine	
522	Maurice	Justinid	https://en.wikipedia.org/wiki/Maurice_(emperor)		
523	Phocas	-	https://en.wikipedia.org/wiki/Phocas		
524	Heraclius	Heraclian	https://en.wikipedia.org/wiki/Heraclius		
525	Heraclonas		https://en.wikipedia.org/wiki/Heraclonas		
526	Constantine III		https://en.wikipedia.org/wiki/Constantine_III_(Byzantine_emperor)		January to April or May 641
527	Constans II Pogonatus	Heraclian	https://en.wikipedia.org/wiki/Constans_II		
528	Constantine IV	Heraclian	https://en.wikipedia.org/wiki/Constantine_IV		
529	Justinian II	Heraclian	https://en.wikipedia.org/wiki/Justinian_II	the Slit-Nosed	
938	Leontius		https://en.wikipedia.org/wiki/Leontius		
939	Tiberius III		https://en.wikipedia.org/wiki/Tiberius_III		
530	Philippicus Bardanes	Heraclian	https://en.wikipedia.org/wiki/Philippicus_Bardanes		
531	Anastasios II		https://en.wikipedia.org/wiki/Anastasius_II_(emperor)		
532	Leo III	Isaurian	https://en.wikipedia.org/wiki/Leo_III_the_Isaurian	the Isaurian	
533	Constantine V	Isaurian	https://en.wikipedia.org/wiki/Constantine_V	Copronymus	
534	Leo IV		https://en.wikipedia.org/wiki/Leo_IV_the_Khazar	the Khazar	
535	Constantine VI		https://en.wikipedia.org/wiki/Constantine_VI	the Blind	
937	Irene of Athens	Isaurian	https://en.wikipedia.org/wiki/Irene_of_Athens		
536	Nicephorus I		https://en.wikipedia.org/wiki/Nikephoros_I		
940	Staurakios		https://en.wikipedia.org/wiki/Staurakios		
537	Michael I Rhangabe	None	https://en.wikipedia.org/wiki/Michael_I_Rangabe		
538	Leo V	None	https://en.wikipedia.org/wiki/Leo_V_the_Armenian	the Armenian	
539	Michael II	Amorian	https://en.wikipedia.org/wiki/Michael_II	the Amorian	
941	Theophilos	Amorian	https://en.wikipedia.org/wiki/Theophilos_(emperor)		
540	Michael III	Amorian	https://en.wikipedia.org/wiki/Michael_III	the Drunkard	
541	Basil I	Macedonian	https://en.wikipedia.org/wiki/Basil_I	the Macedonian	
542	Leo VI	Macedonian	https://en.wikipedia.org/wiki/Leo_VI_the_Wise	the Wise	
543	Alexander		https://en.wikipedia.org/wiki/Alexander,_Byzantine_Emperor		
544	Constantine VII Porphyrogenitus	Macedonian	https://en.wikipedia.org/wiki/Constantine_VII		
545	Romanus I Lecapenus		https://en.wikipedia.org/wiki/Romanus_Lecapenus		
546	Romanus II	Macedonian	https://en.wikipedia.org/wiki/Romanos_II		
547	Nicephorus II Phocas		https://en.wikipedia.org/wiki/Nikephoros_II_Phokas		military emperor
548	John I Tzimisces		https://en.wikipedia.org/wiki/John_I_Tzimiskes		military emperor
549	Basil II	Macedonian	https://en.wikipedia.org/wiki/Basil_II	the Bulgar Slayer	960, crowned as baby; 976–1025, sole emperor
550	Constantine VIII	Macedonian	https://en.wikipedia.org/wiki/Constantine_VIII		960, crowned as baby; 1025–28, sole emperor
942	Romanos III Argyros		https://en.wikipedia.org/wiki/Romanos_III_Argyros		
551	Michael IV		https://en.wikipedia.org/wiki/Michael_IV_the_Paphlagonian	the Paphlagonian	
552	Michael V Calaphates		https://en.wikipedia.org/wiki/Michael_V	the Caulker	
943	Zoe Porphyrogenita		https://en.wikipedia.org/wiki/Zoe_Porphyrogenita		
553	Constantine IX Monomachus		https://en.wikipedia.org/wiki/Constantine_IX_Monomachos		
944	Theodora Porphyrogenita	Macedonian	https://en.wikipedia.org/wiki/Theodora_Porphyrogenita		
554	Michael VI Stratioticus	Macedonian	https://en.wikipedia.org/wiki/Michael_VI	the Elder	
555	Isaac I Comnenus	Komnenos	https://en.wikipedia.org/wiki/Isaac_I_Komnenos		
556	Constantine X Ducas	Doukas	https://en.wikipedia.org/wiki/Constantine_X_Doukas		
945	Romanos IV Diogenes		https://en.wikipedia.org/wiki/Romanos_IV_Diogenes		
557	Michael VII Ducas	Doukas	https://en.wikipedia.org/wiki/Michael_VII_Doukas		
558	Nicephorus III Botaneiates		https://en.wikipedia.org/wiki/Nikephoros_III_Botaneiates		
559	Alexius I Comnenus	Komnenos	https://en.wikipedia.org/wiki/Alexios_I_Komnenos		
560	John II Comnenus	Komnenos	https://en.wikipedia.org/wiki/John_II_Komnenos		
561	Manuel I Comnenus	Komnenos	https://en.wikipedia.org/wiki/Manuel_I_Komnenos		
562	Alexius II Comnenus	Komnenos	https://en.wikipedia.org/wiki/Alexios_II_Komnenos		
563	Andronicus I Comnenus	Komnenos	https://en.wikipedia.org/wiki/Andronikos_I_Komnenos		
564	Isaac II Angelus	Angelos	https://en.wikipedia.org/wiki/Isaac_II_Angelos		
565	Alexius III Angelus	Angelos	https://en.wikipedia.org/wiki/Alexios_III_Angelos		
566	Alexius IV Angelus	Angelos	https://en.wikipedia.org/wiki/Alexios_IV_Angelos		
567	Alexius V Ducas		https://en.wikipedia.org/wiki/Alexios_V_Doukas	Mourtzouphlos	
568	Baldwin I		https://en.wikipedia.org/wiki/Baldwin_I,_Latin_Emperor		
569	Baldwin II Porphyrogenitus		https://en.wikipedia.org/wiki/Baldwin_II_Porphyrogenitus		
570	Michael VIII Palaeologus	Palaiologos	https://en.wikipedia.org/wiki/Michael_VIII_Palaiologos		
571	Andronicus II Palaeologus	Palaiologos	https://en.wikipedia.org/wiki/Andronikos_II_Palaiologos		
572	Andronicus III Palaeologus	Palaiologos	https://en.wikipedia.org/wiki/Andronikos_III_Palaiologos		
573	John V Palaeologus	Palaiologos	https://en.wikipedia.org/wiki/John_V_Palaiologos		
574	John VI Cantacuzenus	Palaiologos	https://en.wikipedia.org/wiki/John_VI_Kantakouzenos		
575	Andronicus IV Palaeologus		https://en.wikipedia.org/wiki/Andronicus_IV		
